ts,device_id,device_name,device_type,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,capture_scenario
1537523668.206958,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CnE4Od26Ra9JiKpAAf,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.150210,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537523791.044133,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CPF4fb2BLEazNFdZve,192.168.2.3,4892,192.168.2.1,53,udp,dns,0.011258,37,53,1,1,SF,CTU-Honeypot-Capture-5-1
1537523850.493248,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CMcL041K4LNdTjmd4g,192.168.2.3,40631,93.184.216.34,80,tcp,-,0.237601,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537523850.613090,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CJOXZn2AKum822MYFd,192.168.2.3,40632,93.184.216.34,80,tcp,-,0.247405,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537523850.738720,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CqKF1B11QpKaNmt1rl,192.168.2.3,40633,93.184.216.34,80,tcp,-,0.243230,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537523549.487071,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CvHclT2klh3h9euwAb,192.168.2.3,52984,52.216.16.8,80,tcp,http,301.532260,146,775,10,5,SF,CTU-Honeypot-Capture-5-1
1537523549.992842,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Cm4iZS3DMF29Hl34X,192.168.2.3,33043,52.119.164.214,443,tcp,ssl,9.028916,1090,6429,14,13,S3,CTU-Honeypot-Capture-5-1
1537523549.973209,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C5KyfE1dfzdBtacei4,192.168.2.3,52496,52.119.164.214,443,tcp,ssl,9.175136,1093,7397,15,14,S3,CTU-Honeypot-Capture-5-1
1537523550.119413,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CoFAut14qCO1WFO0s9,192.168.2.3,48278,52.119.164.214,443,tcp,ssl,9.102421,1090,6429,14,13,S3,CTU-Honeypot-Capture-5-1
1537523850.469459,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CEfFtD1FN446qIPjBb,192.168.2.3,7396,192.168.2.1,53,udp,dns,0.000619,33,49,1,1,SF,CTU-Honeypot-Capture-5-1
1537523552.058663,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CHNt44MhXhWfThiRb,192.168.2.3,41838,52.46.129.109,443,tcp,ssl,8.802702,2506,5330,15,14,S3,CTU-Honeypot-Capture-5-1
1537523851.030807,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C2JpBokxgFzmvIxGb,192.168.2.3,13118,192.168.2.1,53,udp,dns,0.011442,43,111,1,1,SF,CTU-Honeypot-Capture-5-1
1537523857.814189,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CNJPI9btLsvxBZgQ2,192.168.2.3,52984,52.216.16.8,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537523861.410206,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CdZbAQ3wwmtnO5A0yf,192.168.2.3,45229,52.94.241.86,80,tcp,http,0.237910,135,238,4,4,SF,CTU-Honeypot-Capture-5-1
1537523861.410214,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CRma4Z3UogS9Vrq5Pc,192.168.2.3,58536,52.94.241.86,80,tcp,http,0.297082,157,371,5,4,SF,CTU-Honeypot-Capture-5-1
1537523864.866906,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CrZxGJ33UeSb43hvA4,192.168.2.3,52984,52.216.16.8,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537523861.365403,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CcDTey12S4qsmrBKK7,192.168.2.3,33851,192.168.2.1,53,udp,dns,0.010620,40,56,1,1,SF,CTU-Honeypot-Capture-5-1
1537523861.376833,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CHnXMP1MUrmSVZOiqi,192.168.2.3,46586,192.168.2.1,53,udp,dns,0.000605,40,56,1,1,SF,CTU-Honeypot-Capture-5-1
1537523878.966502,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Cv4TcZ1gc372tvwkCf,192.168.2.3,52984,52.216.16.8,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537523850.438898,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CCZ8n62P1ZkxIpuyC,192.168.2.3,8,192.168.2.1,0,icmp,-,0.017713,560,560,10,10,OTH,CTU-Honeypot-Capture-5-1
1537523851.342532,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CllV1S1jaj49suguo6,192.168.2.3,38154,72.21.192.213,123,udp,-,-,-,-,1,0,S0,CTU-Honeypot-Capture-5-1
1537523851.355053,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Chz6Zm1C8E6mOpZYD8,192.168.2.3,51315,72.21.192.213,123,udp,-,-,-,-,1,0,S0,CTU-Honeypot-Capture-5-1
1537523907.163989,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Cz4nWK2XDvcghCLtqa,192.168.2.3,52984,52.216.16.8,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537523796.969349,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CxPjVk3JgKyOoaO4g,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.349602,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537523643.976296,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CHxxzr4b6auakBJHZc,192.168.2.3,34920,52.46.129.41,443,tcp,ssl,8.910511,11065,4865,24,19,S3,CTU-Honeypot-Capture-5-1
1537523925.256531,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Cr9psD1xagQF9cr8wc,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.957043,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537524043.918133,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CLpzbr3ZdCZWzzIU4h,192.168.2.3,33043,52.119.164.214,443,tcp,-,0.176464,31,0,2,1,RSTR,CTU-Honeypot-Capture-5-1
1537524043.918142,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C7qsif3NtdvXkpf8Jg,192.168.2.3,48278,52.119.164.214,443,tcp,-,0.185046,31,0,2,1,RSTR,CTU-Honeypot-Capture-5-1
1537524044.626932,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C2kh0m4QmeLs91Nw17,192.168.2.3,34920,52.46.129.41,443,tcp,-,0.114456,53,0,2,1,RSTR,CTU-Honeypot-Capture-5-1
1537524043.923374,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CNcEm33qyNjKIZ2o3j,192.168.2.3,49686,192.168.2.1,53,udp,dns,0.011373,46,62,1,1,SF,CTU-Honeypot-Capture-5-1
1537523791.063589,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,ChTjP14BZtCr5xO031,192.168.2.3,37475,205.251.243.55,443,tcp,ssl,1.161052,3219,5271,18,15,S1,CTU-Honeypot-Capture-5-1
1537523554.541256,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CrGqFe2ATWpJNiuPBg,192.168.2.3,47125,172.217.23.238,80,tcp,http,240.072298,176,83,5,4,S3,CTU-Honeypot-Capture-5-1
1537523554.795151,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CPEQ8k2iycK30H7fDi,192.168.2.3,48817,13.32.118.129,443,tcp,ssl,245.988358,673,336516351,123657,239484,S3,CTU-Honeypot-Capture-5-1
1537524121.553249,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CcHuZ21Rk06vp7Ghmd,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.006697,804,0,4,0,S0,CTU-Honeypot-Capture-5-1
1537524121.553166,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CsAJzi1sERnqbherhd,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.006537,804,0,4,0,S0,CTU-Honeypot-Capture-5-1
1537524121.553268,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CeCIHsLaiSujUrHV9,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.006526,804,0,4,0,S0,CTU-Honeypot-Capture-5-1
1537524150.986322,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C7XJjC1ktuNOSlVcec,192.168.2.3,40634,93.184.216.34,80,tcp,-,0.249356,0,0,4,3,SF,CTU-Honeypot-Capture-5-1
1537524151.117090,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C8UIrfqYyUqh8uNH9,192.168.2.3,40635,93.184.216.34,80,tcp,-,0.240893,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537523851.049889,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CE4A3d3rahnJctNs7a,192.168.2.3,60226,52.216.104.139,80,tcp,http,300.343867,146,775,12,7,SF,CTU-Honeypot-Capture-5-1
1537524151.247629,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CvUBU2e4iYaRTCZ1h,192.168.2.3,40636,93.184.216.34,80,tcp,-,0.253883,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537524151.394259,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Cx86mb4KHhWrcDzPwl,192.168.2.3,10872,192.168.2.1,53,udp,dns,0.022490,43,111,1,1,SF,CTU-Honeypot-Capture-5-1
1537524151.695632,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CQAeCs30BJMkmdiWp,192.168.2.3,47996,192.168.2.1,53,udp,dns,0.011272,36,68,1,1,SF,CTU-Honeypot-Capture-5-1
1537524151.701132,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CnmVTW8fDMoXioRi8,192.168.2.3,1051,192.168.2.1,53,udp,dns,0.005843,36,68,1,1,SF,CTU-Honeypot-Capture-5-1
1537524157.004042,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CEcUJeKZ1DEkJ3yP3,192.168.2.3,60226,52.216.104.139,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524162.623540,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CWtigp2Toin8haz5jk,192.168.2.3,60226,52.216.104.139,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524054.199033,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CYIzgj3Rjys82e691c,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.330210,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537524173.845932,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Ctzjd140oNyDT0FRMj,192.168.2.3,60226,52.216.104.139,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524196.284443,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CgJmqk4l837xKtC2gb,192.168.2.3,60226,52.216.104.139,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524150.960407,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Cu0lwvOBXIjiAq1Kl,192.168.2.3,8,192.168.2.1,0,icmp,-,0.017387,560,560,10,10,OTH,CTU-Honeypot-Capture-5-1
1537524151.709761,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CyeCsG4UJYSZTzoDX,192.168.2.3,53041,207.171.178.6,123,udp,-,0.192012,48,48,1,1,SF,CTU-Honeypot-Capture-5-1
1537524151.714813,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CnYZEP2tYlcD7BqY7j,192.168.2.3,41130,207.171.178.6,123,udp,-,0.194384,48,48,1,1,SF,CTU-Honeypot-Capture-5-1
1537524241.244060,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Ct2rQk3kR4B5RQp83f,192.168.2.3,60226,52.216.104.139,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524274.282810,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CWHQUh1SZH2FMfeWu4,192.168.2.3,26096,192.168.2.1,53,udp,dns,0.010912,41,57,1,1,SF,CTU-Honeypot-Capture-5-1
1537524181.979394,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CHA0F11hUNOIeSnP3h,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.780831,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537524043.939827,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Cm9UDg2c4yKzE0nN6l,192.168.2.3,58974,72.21.207.87,443,tcp,ssl,299.896211,13395,4865,27,20,SF,CTU-Honeypot-Capture-5-1
1537524343.837576,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CSpDXr4alS5W2xzv48,192.168.2.3,19423,192.168.2.1,53,udp,dns,0.010136,46,62,1,1,SF,CTU-Honeypot-Capture-5-1
1537524343.867152,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C5RvjtgVhGIaqgoK5,192.168.2.3,34788,52.94.228.52,443,tcp,ssl,59.252172,16824,4865,27,21,RSTR,CTU-Honeypot-Capture-5-1
1537524310.697963,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C11Htg3D1vTLLcueQ2,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.676946,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537524451.509013,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C850C91q1wUQn4EAF2,192.168.2.3,40637,93.184.216.34,80,tcp,-,0.238593,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537524451.629006,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CdugxT26lDUMlrrbS4,192.168.2.3,40638,93.184.216.34,80,tcp,-,0.240306,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537524151.451438,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CTUd5Y1vxiRlX44IJk,192.168.2.3,49214,52.216.227.176,80,tcp,http,300.428794,146,775,11,5,SF,CTU-Honeypot-Capture-5-1
1537524451.751438,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CfOHFx3zkY0QXPwLZ2,192.168.2.3,40639,93.184.216.34,80,tcp,-,0.364352,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537524451.879929,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CxT49O2UlPhbawlkWj,192.168.2.3,3063,192.168.2.1,53,udp,dns,0.013047,43,111,1,1,SF,CTU-Honeypot-Capture-5-1
1537524457.324143,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CEOyqM3mt0ePwtiZMk,192.168.2.3,49214,52.216.227.176,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524462.330250,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CKqjO925LujkxeKBWf,192.168.2.3,59013,52.94.241.86,80,tcp,http,0.227328,157,371,4,4,SF,CTU-Honeypot-Capture-5-1
1537524462.783710,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,ConJuQ1a8lY4yTMx6c,192.168.2.3,49214,52.216.227.176,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524462.314863,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Camc9g4Xjp4NtYCJLh,192.168.2.3,33457,192.168.2.1,53,udp,dns,0.013023,40,56,1,1,SF,CTU-Honeypot-Capture-5-1
1537524473.684842,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C29UT24VwzcW1OL6Yf,192.168.2.3,49214,52.216.227.176,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524495.484203,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CH5jutLvIDLNH50v7,192.168.2.3,49214,52.216.227.176,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524451.465640,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CdB7vV3wZJhvuqikT7,192.168.2.3,8,192.168.2.1,0,icmp,-,0.035211,560,560,10,10,OTH,CTU-Honeypot-Capture-5-1
1537524452.299606,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CJR8lH3EJwG9YE709k,192.168.2.3,40065,207.171.178.6,123,udp,-,0.190866,48,48,1,1,SF,CTU-Honeypot-Capture-5-1
1537524452.304549,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CIPxti3YWAKCGjgpn3,192.168.2.3,37809,207.171.178.6,123,udp,-,-,-,-,1,0,S0,CTU-Honeypot-Capture-5-1
1537524539.164212,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CN7YyU3taEx2VUEmB8,192.168.2.3,49214,52.216.227.176,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524437.723070,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CG6xPg1dvIxUbXrKid,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.359848,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537524274.316767,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C6PQgN380y2VnxHNi3,192.168.2.3,56916,52.119.162.179,443,tcp,ssl,8.929202,1094,5864,15,15,S3,CTU-Honeypot-Capture-5-1
1537524566.604557,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CCWpio4JlI4dx8ySvg,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.858140,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537524688.198396,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CbVIpZ2oUEUWDWk6Dc,192.168.2.1,5353,224.0.0.251,5353,udp,dns,-,-,-,1,0,S0,CTU-Honeypot-Capture-5-1
1537524688.198472,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CAsYrZXME6i1xn3fi,169.254.15.115,5353,224.0.0.251,5353,udp,dns,-,-,-,1,0,S0,CTU-Honeypot-Capture-5-1
1537524688.198484,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CfOhxf3lzYHLZJHPpk,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,-,-,-,1,0,S0,CTU-Honeypot-Capture-5-1
1537524743.915017,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CLR8YxXUdo3ZfjFc5,192.168.2.3,38511,192.168.2.1,53,udp,dns,0.013883,46,62,1,1,SF,CTU-Honeypot-Capture-5-1
1537524752.002508,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CzxWPv4aEAEMEuW5Ni,192.168.2.3,40640,93.184.216.34,80,tcp,-,0.239358,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537524752.121608,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CATezZ1KjapWcoUByh,192.168.2.3,40641,93.184.216.34,80,tcp,-,0.244650,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537524451.916815,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CekrDayyOl1C2IB52,192.168.2.3,52889,52.216.165.251,80,tcp,http,300.489266,146,775,11,5,SF,CTU-Honeypot-Capture-5-1
1537524752.244680,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C0lK0H1ffCEKbCEow6,192.168.2.3,40642,93.184.216.34,80,tcp,-,0.287392,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537524752.406088,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CwE2613KaroY5cOlL6,192.168.2.3,31895,192.168.2.1,53,udp,dns,0.017694,43,111,1,1,SF,CTU-Honeypot-Capture-5-1
1537524761.904357,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CeVF093SkLDnIn3AZi,192.168.2.3,52889,52.216.165.251,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524762.734781,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CNFIEs1ZYuiZ3EiOOd,192.168.2.3,33102,176.32.98.203,80,tcp,http,0.228038,135,238,4,4,SF,CTU-Honeypot-Capture-5-1
1537524762.720878,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CKa7wz3D02KLEFrNA5,192.168.2.3,27850,192.168.2.1,53,udp,dns,0.011085,40,56,1,1,SF,CTU-Honeypot-Capture-5-1
1537524771.524295,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CN4WAFE9vT1L7k7rj,192.168.2.3,52889,52.216.165.251,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524790.764181,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CLSZxn4ymX6lhzmWjd,192.168.2.3,52889,52.216.165.251,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524743.944141,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CHUmEe3nh4c50t2T9j,192.168.2.3,50811,52.46.128.105,443,tcp,ssl,48.042781,12910,4865,25,20,RSTR,CTU-Honeypot-Capture-5-1
1537524751.979239,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CFwr0a4SAgf1n9WEpk,192.168.2.3,8,192.168.2.1,0,icmp,-,0.016492,560,560,10,10,OTH,CTU-Honeypot-Capture-5-1
1537524752.714232,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CRjA5r3h4kUQ5zmZQh,192.168.2.3,49759,207.171.178.6,123,udp,-,-,-,-,1,0,S0,CTU-Honeypot-Capture-5-1
1537524752.729403,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CBohwg3aoW5i0gUkoh,192.168.2.3,42404,207.171.178.6,123,udp,-,0.190785,48,48,1,1,SF,CTU-Honeypot-Capture-5-1
1537524695.493239,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CcjjXgRYg61oD2oz,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.042529,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537524829.244482,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,Chi83t1XLXIKkLoXqj,192.168.2.3,52889,52.216.165.251,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524823.578997,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CGqqbW1jy553nRDeac,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.470598,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537525021.517501,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C62uhb4M5SSDEI1Ssg,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.009107,804,0,4,0,S0,CTU-Honeypot-Capture-5-1
1537525021.517579,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C0g7Ab2zKYkPqeYRmd,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.009115,804,0,4,0,S0,CTU-Honeypot-Capture-5-1
1537525021.517713,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CcKz2U1c9tmXLnnx41,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.008969,804,0,4,0,S0,CTU-Honeypot-Capture-5-1
1537525052.486908,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CvdxrX3MnS1sYIC3Vc,192.168.2.3,40643,93.184.216.34,80,tcp,-,0.245414,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537525052.637647,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CTk8Re3dcgqRpOHYEe,192.168.2.3,40644,93.184.216.34,80,tcp,-,0.254768,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537524752.426528,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CD6tSSCHNblMpaUIl,192.168.2.3,46657,52.216.160.251,80,tcp,http,300.479358,146,775,11,5,SF,CTU-Honeypot-Capture-5-1
1537525052.777803,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C11XNk1loWy6NOAnb,192.168.2.3,40645,93.184.216.34,80,tcp,-,0.241876,0,0,4,2,SF,CTU-Honeypot-Capture-5-1
1537525052.905878,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CP4VX71kdUmt6g1bBb,192.168.2.3,59614,192.168.2.1,53,udp,dns,0.032497,43,111,1,1,SF,CTU-Honeypot-Capture-5-1
1537525053.209972,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CmVTRU3JZ6PC6IE5c4,192.168.2.3,32969,192.168.2.1,53,udp,dns,0.012627,36,68,1,1,SF,CTU-Honeypot-Capture-5-1
1537525058.514743,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CKW7Mq4n4oONlYYV0l,192.168.2.3,46657,52.216.160.251,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537525063.292047,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,C1NzA732uFzUxnWfy,192.168.2.3,36407,72.21.214.79,80,tcp,http,0.260110,135,238,4,4,SF,CTU-Honeypot-Capture-5-1
1537525064.124396,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CkumKP3Z7QMnzXWbbc,192.168.2.3,46657,52.216.160.251,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537524951.553243,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CF3Idf1ta1GDb7sPza,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.077532,3000,0,10,0,S0,CTU-Honeypot-Capture-5-1
1537525063.275811,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CWXDlL17SduuRg2WXg,192.168.2.3,43636,192.168.2.1,53,udp,dns,0.013781,40,56,1,1,SF,CTU-Honeypot-Capture-5-1
1537525075.364294,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CeZT6v2H9yA8QFoFp7,192.168.2.3,46657,52.216.160.251,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537525097.804413,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CmDLhs2JUxQIHl1AFg,192.168.2.3,46657,52.216.160.251,80,tcp,-,-,-,-,1,0,SH,CTU-Honeypot-Capture-5-1
1537525052.468903,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CaiIDl14htBoGYDzo9,192.168.2.3,8,192.168.2.1,0,icmp,-,0.014787,560,560,10,10,OTH,CTU-Honeypot-Capture-5-1
1537525053.245647,iot23-amazon-echo-01,Amazon Echo smart assistant,smart_assistant,CusbWu4rMd3zApq7yd,192.168.2.3,51751,207.171.178.6,123,udp,-,-,-,-,1,0,S0,CTU-Honeypot-Capture-5-1
